exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
2,6,dmist^{vir/+},344,407.5,38.5,73,73,8.78809523809524,5.74300867888139,3.5030227352272,0.514999999999999
2,6,dmist^{vir/+},134.5,316.5,30.5,84.5,84.5,4.18901098901099,3.74908963585434,2.71077581383863,0.560831446246214
2,6,dmist^{vir/+},90.5,284.5,23,92.5,92.5,4.06952380952381,3.10543052837573,1.9728189795654,0.588358585858585
2,6,dmist^{vir/vir},389.5,445.5,100.5,59.5,59.5,3.88188506661364,7.77857142857143,2.48956262425447,0.547504535197557
2,6,dmist^{vir/vir},96,193.5,23,84.5,84.5,3.35198135198135,2.30718349928876,3.30834119843118,0.605270152505447
2,6,dmist^{vir/vir},124,202,37.5,61,61,3.27199074074074,3.28598331988163,3.94807853905945,0.700431331395974
2,6,dmist^{vir/vir},54.5,308.5,21.5,81.5,81.5,2.66503267973856,3.78658536585366,3.94943415790253,0.604990029355631
2,6,dmist^{vir/vir},804,528,11,23.5,23.5,79.6071428571429,22.7344322344322,3.13007092198582,1.14810916179337
2,6,dmist^{vir/vir},452.5,109,28.5,35,35,15.7940446650124,2.68888888888889,2.13149928496749,0.794251162441878
2,6,dmist^{vir/vir},362,219.5,46,89.5,89.5,8.15789473684211,2.45695281124498,3.7227854600219,0.62490690659455
2,6,dmist^{vir/vir},23,158.5,11.5,95,95,2.37745098039216,1.66934046345811,2.12455565177945,0.554835600907029
2,6,dmist^{vir/vir},138.5,523.5,29,23.5,23.5,4.44390715667311,23.7308429118774,3.18716819628565,1.00251996546514
2,6,dmist^{vir/vir},102.5,270.5,45,122,122,2.23333333333333,2.22924483252609,1.60328704799918,0.456348428881623
2,6,dmist^{vir/vir},262,326,54,101,101,4.13846153846154,3.23285486443381,3.18714373223302,0.557794774693972
2,6,dmist^{vir/vir},83,366,24.5,85.5,85.5,3.54124579124579,4.5719696969697,2.97679453737673,0.398087510544776
2,6,dmist^{vir/vir},166.5,367.5,41,70,70,3.82475490196078,6.51183712121212,3.82260964462843,0.54837912248843
2,6,dmist^{vir/vir},188,190,19,85.5,85.5,8.05555555555556,2.12056338028169,2.64331011889265,0.639890983000739
2,6,dmist^{vir/vir},58,225,35.5,100,100,1.67788461538462,2.27203525641026,2.69377286585366,0.462211913203087
2,6,dmist^{vir/vir},28,250.5,13,72.5,72.5,3.03333333333333,3.36902448503692,3.77878995586217,0.648562201319359
2,6,dmist^{vir/vir},41,430,11,57.5,57.5,6.26388888888889,13.2297165200391,3.99266196728369,0.648968698175788
2,6,dmist^{vir/vir},398.5,357.5,28.5,107,107,13.7915632754342,3.34991258741259,5.17795065840736,0.437455791335101
2,6,dmist^{vir/vir},41,286,7,85,85,5.27083333333333,3.64426523297491,3.62513814613277,0.659555344943332
2,6,dmist^{vir/vir},86.5,227,7,54.5,54.5,9.25,4.95927177177177,3.42475864061351,0.794201026281951
2,6,dmist^{vir/vir},103.5,342,33,93,93,2.91607142857143,4.35950307377049,4.28990208182408,0.547430264682291
2,6,dmist^{vir/vir},268,507,53.5,52,52,4.41138497652582,10.9591503267974,4.01450467807315,1.44709065444359
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{vir/vir},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,7,dmist^{+/+},176,417.5,33,54.5,54.5,4.99399759903962,7.72836375929682,2.97340412337486,0.83520994475138
3,7,dmist^{+/+},175.5,217,66.5,88,88,2.6468253968254,2.44473684210526,2.48443661971831,0.610598170489195
3,7,dmist^{+/+},254,238.5,55,56.5,56.5,4.84294871794872,4.21788847117794,3.5315012759275,0.733088570498209
3,7,dmist^{+/+},200,375.5,52.5,77.5,77.5,3.56280193236715,4.84426092759426,3.75058688411085,0.732322895847213
3,7,dmist^{+/+},110.5,245.5,17,77.5,77.5,6.84432234432234,3.17206815903775,4.87839713702921,0.635647952853598
3,7,dmist^{+/+},336,373,113,66.5,66.5,2.97693032015066,5.68389368468878,2.15579845359673,0.630897102636232
3,7,dmist^{+/+},375,297.5,51,88,88,7.36286266924565,3.39289405684755,3.1033085606615,0.519531176746366
