exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,6,atp1a3a^{+/-},29,329.5,26,89,89,1.11555555555556,3.70492424242424,3.1831992377415,0.483865696816361
1,6,atp1a3a^{+/-},66.5,449.5,35,73,73,1.83939393939394,6.91489145871374,3.80980237204328,0.534940476190476
1,6,atp1a3a^{+/-},41,178,33.5,82.5,82.5,1.28919491525424,2.17613636363636,3.32860045786385,0.55811396750854
1,6,atp1a3a^{+/-},88.5,308.5,48,92.5,92.5,1.66112676056338,3.36212760966456,3.41780261509552,0.532200073641423
1,6,atp1a3a^{+/-},26.5,454.5,15.5,57,57,2.04891304347826,8.18,2.54324386847676,0.576003787878787
1,6,atp1a3a^{+/-},42,299,18,56,56,1.96,5.33928571428571,2.67748039937624,0.80003408025901
1,6,atp1a3a^{+/-},74,228,30,73.5,73.5,2.44781144781145,3.09930346385542,2.87797951963097,0.751129645270271
1,6,atp1a3a^{+/-},128.5,241.5,62.5,72,72,1.8534255599473,3.30827505827506,2.07166933405466,0.703150261833341
1,6,atp1a3a^{+/-},5.5,319.5,5.5,57,57,1,5.60526315789474,2.93194996906214,0.762772891928016
1,6,atp1a3a^{+/-},14,399.5,12,70.5,70.5,1.15714285714286,5.71419927390077,3.14570094760312,0.665424523876536
1,6,atp1a3a^{+/-},2,123,2,65,65,1,1.9,4.91698820336747,0.824476851541984
1,6,atp1a3a^{+/-},71,374.5,30,67,67,2.2962962962963,5.63592667113794,4.92591561598682,0.586519601328903
1,6,atp1a3a^{+/-},18.5,220.5,14,78,78,1.34491978609626,2.85326086956522,3.44036144578313,0.518652422340254
1,6,atp1a3a^{+/-},6,301.5,3.5,73,73,1.70833333333333,4.02844744455159,5.02964071856287,0.889027699794123
1,6,atp1a3a^{+/-},54.5,169.5,30,59.5,59.5,1.70652173913043,2.78571428571429,4.0332753011742,0.572417153996101
1,6,atp1a3a^{+/-},17,193.5,8.5,76,76,2,2.52791746141842,5.84909261053373,0.717618492618493
1,6,atp1a3a^{-/-},50.5,174,34,112,112,1.50361336946703,1.53610771113831,5.269486435236,1.12666758899229
1,6,atp1a3a^{-/-},82.5,95.5,53.5,66.5,66.5,1.56216628527841,1.43453188602442,4.0762339173746,1.50935165306999
1,6,atp1a3a^{-/-},52,214.5,35,82,82,1.38306451612903,2.51967963386728,4.74291038211901,1.31778563217405
1,6,atp1a3a^{-/-},38,228,24,85,85,1.4047619047619,2.6680701754386,5.34948983259534,2.08032910628019
1,6,atp1a3a^{-/-},6,169.5,5.5,89.5,89.5,1.125,1.89157014157014,4.93145933014354,1.64874949788198
1,6,atp1a3a^{-/-},6,99.5,6,68,68,1,1.49553571428571,6.43433896533205,2.10794328016322
1,6,atp1a3a^{-/-},12.5,75.5,9.5,47,47,1.31111111111111,1.61142191142191,5.18004237752793,1.58311547855605
1,6,atp1a3a^{-/-},23,164.5,17.5,94.5,94.5,1.31293706293706,1.73095238095238,3.67185756423991,0.907270512884483
1,6,atp1a3a^{-/-},11,111,9.5,53,53,1.18452380952381,2.0997150997151,4.76054895842362,2.11062917253507
1,6,atp1a3a^{-/-},7.5,100,6.5,49,49,1.11111111111111,2.05357142857143,5.56315290565822,1.5482614616761
1,6,atp1a3a^{-/-},25.5,190.5,18,90,90,1.38888888888889,2.12008461921354,4.5470705119073,2.10785584333796
1,6,atp1a3a^{-/-},27.5,171.5,22.5,75.5,75.5,1.22916666666667,2.32088744588745,4.29854241683337,1.42203083700441
1,6,atp1a3a^{-/-},386.5,448.5,81.5,58.5,58.5,4.72839506172839,Inf,3.57058388444135,1.65185185185185
1,6,atp1a3a^{-/-},2.5,93,2.5,53,53,1,1.75534188034188,4.25085918854415,1.58556358148598
